date,state,fips,cases,deaths
4/20/2020,Kentucky,21,3050,155
4/20/2020,Louisiana,22,24523,1328
4/20/2020,Maine,23,875,35
4/20/2020,Maryland,24,13750,582
4/20/2020,Massachusetts,25,39643,1809
4/20/2020,Michigan,26,31929,2466
4/20/2020,Minnesota,27,2470,143
4/20/2020,Mississippi,28,4512,169
4/20/2020,Missouri,29,5807,201
4/20/2020,Montana,30,433,12
4/20/2020,Nebraska,31,1646,33
4/20/2020,Nevada,32,3830,163
4/20/2020,New Hampshire,33,1447,42
4/20/2020,New Jersey,34,88806,4377
4/20/2020,New Mexico,35,1971,58
4/20/2020,New York,36,251608,18412
4/20/2020,North Carolina,37,6764,187
4/20/2020,North Dakota,38,627,13
4/20/2020,Northern Mariana Islands,69,14,2
4/20/2020,Ohio,39,12919,509
4/20/2020,Oklahoma,40,2680,143
4/20/2020,Oregon,41,1956,75
4/20/2020,Pennsylvania,42,34005,1366
4/20/2020,Puerto Rico,72,1252,42
4/20/2020,Rhode Island,44,5090,155
4/20/2020,South Carolina,45,4439,124
4/20/2020,South Dakota,46,1685,7
4/20/2020,Tennessee,47,6994,156
4/20/2020,Texas,48,20035,523
4/20/2020,Utah,49,3213,28
4/20/2020,Vermont,50,816,37
4/20/2020,Virgin Islands,78,54,3
4/20/2020,Virginia,51,8989,300
4/20/2020,Washington,53,12255,661
4/20/2020,West Virginia,54,908,26
4/20/2020,Wisconsin,55,4499,231
4/20/2020,Wyoming,56,426,2
4/21/2020,Alabama,1,5327,186
4/21/2020,Alaska,2,327,7
4/21/2020,Arizona,4,5251,213
4/21/2020,Arkansas,5,2262,43
4/21/2020,California,6,35844,1316
4/21/2020,Colorado,8,10447,484
4/21/2020,Connecticut,9,20360,1423
4/21/2020,Delaware,10,2931,82
4/21/2020,District of Columbia,11,3098,112
4/21/2020,Florida,12,27861,866
4/21/2020,Georgia,13,19189,810
4/21/2020,Guam,66,852,6
4/21/2020,Hawaii,15,580,12
4/21/2020,Idaho,16,1766,51
4/21/2020,Illinois,17,33059,1479
4/21/2020,Indiana,18,12214,731
4/21/2020,Iowa,19,3641,83
4/21/2020,Kansas,20,2114,107
4/21/2020,Kentucky,21,3193,172
4/21/2020,Louisiana,22,24854,1405
4/21/2020,Maine,23,888,36
4/21/2020,Maryland,24,14261,652
4/21/2020,Massachusetts,25,41199,1961
4/21/2020,Michigan,26,32936,2698
4/21/2020,Minnesota,27,2567,160
4/21/2020,Mississippi,28,4716,183
4/21/2020,Missouri,29,5941,221
4/21/2020,Montana,30,437,12
4/21/2020,Nebraska,31,1726,38
4/21/2020,Nevada,32,3937,163
4/21/2020,New Hampshire,33,1491,42
4/21/2020,New Jersey,34,92387,4753
4/21/2020,New Mexico,35,2072,65
4/21/2020,New York,36,255932,19040
4/21/2020,North Carolina,37,6951,217
4/21/2020,North Dakota,38,644,13
4/21/2020,Northern Mariana Islands,69,14,2
4/21/2020,Ohio,39,13725,557
4/21/2020,Oklahoma,40,2807,164
4/21/2020,Oregon,41,2002,78
4/21/2020,Pennsylvania,42,35384,1620
4/21/2020,Puerto Rico,72,915,43
4/21/2020,Rhode Island,44,5500,171
4/21/2020,South Carolina,45,4608,135
4/21/2020,South Dakota,46,1755,8
4/21/2020,Tennessee,47,7317,159
4/21/2020,Texas,48,20949,552
4/21/2020,Utah,49,3301,32
4/21/2020,Vermont,50,818,39
4/21/2020,Virgin Islands,78,54,3
4/21/2020,Virginia,51,9629,325
4/21/2020,Washington,53,12410,683
4/21/2020,West Virginia,54,929,26
4/21/2020,Wisconsin,55,4620,243
4/21/2020,Wyoming,56,442,6
4/22/2020,Alabama,1,5610,201
4/22/2020,Alaska,2,333,7
4/22/2020,Arizona,4,5459,236
4/22/2020,Arkansas,5,2392,44
4/22/2020,California,6,37573,1425
4/22/2020,Colorado,8,10878,526
4/22/2020,Connecticut,9,22469,1544
4/22/2020,Delaware,10,3200,89
4/22/2020,District of Columbia,11,3206,127
4/22/2020,Florida,12,28301,926
4/22/2020,Georgia,13,20099,837
4/22/2020,Guam,66,911,6
4/22/2020,Hawaii,15,586,12
4/22/2020,Idaho,16,1802,54
4/22/2020,Illinois,17,35108,1577
4/22/2020,Indiana,18,12575,764
4/22/2020,Iowa,19,3764,90
4/22/2020,Kansas,20,2291,111
4/22/2020,Kentucky,21,3373,185
4/22/2020,Louisiana,22,25317,1532
4/22/2020,Maine,23,907,39
4/22/2020,Maryland,24,14842,698
4/22/2020,Massachusetts,25,42944,2182
4/22/2020,Michigan,26,33973,2813
4/22/2020,Minnesota,27,2721,179
4/22/2020,Mississippi,28,4894,193
4/22/2020,Missouri,29,6137,236
4/22/2020,Montana,30,439,14
4/22/2020,Nebraska,31,1826,42
4/22/2020,Nevada,32,4081,187
4/22/2020,New Hampshire,33,1588,48
4/22/2020,New Jersey,34,95865,5063
4/22/2020,New Mexico,35,2210,71
4/22/2020,New York,36,261591,19647
4/22/2020,North Carolina,37,7220,242
4/22/2020,North Dakota,38,679,14
4/22/2020,Northern Mariana Islands,69,14,2
4/22/2020,Ohio,39,14117,610
4/22/2020,Oklahoma,40,2894,169
4/22/2020,Oregon,41,2059,78
4/22/2020,Pennsylvania,42,36763,1720
4/22/2020,Puerto Rico,72,915,46
4/22/2020,Rhode Island,44,5841,181
4/22/2020,South Carolina,45,4761,140
4/22/2020,South Dakota,46,1858,9
4/22/2020,Tennessee,47,7681,169
4/22/2020,Texas,48,21769,571
4/22/2020,Utah,49,3451,34
4/22/2020,Vermont,50,823,39
4/22/2020,Virgin Islands,78,54,3
4/22/2020,Virginia,51,10265,349
4/22/2020,Washington,53,12606,696
4/22/2020,West Virginia,54,939,29
4/22/2020,Wisconsin,55,4845,247
4/22/2020,Wyoming,56,447,6
4/23/2020,Alabama,1,5832,197
4/23/2020,Alaska,2,335,7
4/23/2020,Arizona,4,5769,257
4/23/2020,Arkansas,5,2599,45
4/23/2020,California,6,39534,1548
4/23/2020,Colorado,8,11262,557
4/23/2020,Connecticut,9,23100,1639
4/23/2020,Delaware,10,3308,92
4/23/2020,District of Columbia,11,3361,139
4/23/2020,Florida,12,29640,986
4/23/2020,Georgia,13,20905,871
4/23/2020,Guam,66,979,6
4/23/2020,Hawaii,15,590,12
4/23/2020,Idaho,16,1836,54
4/23/2020,Illinois,17,36935,1696
4/23/2020,Indiana,18,13196,811
4/23/2020,Iowa,19,3939,96
4/23/2020,Kansas,20,2626,112
4/23/2020,Kentucky,21,3548,194
4/23/2020,Louisiana,22,25798,1599
4/23/2020,Maine,23,937,44
4/23/2020,Maryland,24,15805,748
4/23/2020,Massachusetts,25,46023,2360
4/23/2020,Michigan,26,35253,2977
4/23/2020,Minnesota,27,2942,200
4/23/2020,Mississippi,28,5153,201
4/23/2020,Missouri,29,6321,248
4/23/2020,Montana,30,442,14
4/23/2020,Nebraska,31,2190,46
4/23/2020,Nevada,32,4208,195
4/23/2020,New Hampshire,33,1670,51
4/23/2020,New Jersey,34,99989,5368
4/23/2020,New Mexico,35,2379,78
4/23/2020,New York,36,267932,20212
4/23/2020,North Carolina,37,7608,253
4/23/2020,North Dakota,38,709,15
4/23/2020,Northern Mariana Islands,69,14,2
4/23/2020,Ohio,39,14694,656
4/23/2020,Oklahoma,40,3017,179
4/23/2020,Oregon,41,2127,83
4/23/2020,Pennsylvania,42,38334,1723
4/23/2020,Puerto Rico,72,1230,69
4/23/2020,Rhode Island,44,6256,189
4/23/2020,South Carolina,45,4917,150
4/23/2020,South Dakota,46,1956,9
4/23/2020,Tennessee,47,8169,172
4/23/2020,Texas,48,22706,601
4/23/2020,Utah,49,3621,35
4/23/2020,Vermont,50,825,42
4/23/2020,Virgin Islands,78,54,3
4/23/2020,Virginia,51,10999,375
4/23/2020,Washington,53,12981,717
4/23/2020,West Virginia,54,981,31
4/23/2020,Wisconsin,55,5052,257
4/23/2020,Wyoming,56,453,7
4/24/2020,Alabama,1,6026,209
4/24/2020,Alaska,2,337,7
4/24/2020,Arizona,4,6045,268
4/24/2020,Arkansas,5,2810,47
4/24/2020,California,6,41368,1619
4/24/2020,Colorado,8,12255,672
4/24/2020,Connecticut,9,23921,1764
4/24/2020,Delaware,10,3442,100
4/24/2020,District of Columbia,11,3528,153
4/24/2020,Florida,12,30525,1045
4/24/2020,Georgia,13,21575,889
4/24/2020,Guam,66,997,6
4/24/2020,Hawaii,15,595,13
4/24/2020,Idaho,16,1870,54
4/24/2020,Illinois,17,39658,1804
4/24/2020,Indiana,18,13848,851
4/24/2020,Iowa,19,4459,107
4/24/2020,Kansas,20,2842,117
4/24/2020,Kentucky,21,3779,203
4/24/2020,Louisiana,22,26199,1660
4/24/2020,Maine,23,965,47
4/24/2020,Maryland,24,16693,798
4/24/2020,Massachusetts,25,50969,2556
4/24/2020,Michigan,26,36628,3084
4/24/2020,Minnesota,27,3185,221
4/24/2020,Mississippi,28,5434,209
4/24/2020,Missouri,29,6625,267
4/24/2020,Montana,30,444,14
4/24/2020,Nebraska,31,2474,50
4/24/2020,Nevada,32,4398,203
4/24/2020,New Hampshire,33,1720,53
4/24/2020,New Jersey,34,102196,5617
4/24/2020,New Mexico,35,2524,84
4/24/2020,New York,36,276218,20759
4/24/2020,North Carolina,37,8052,270
4/24/2020,North Dakota,38,748,15
4/24/2020,Northern Mariana Islands,69,14,2
4/24/2020,Ohio,39,15169,690
4/24/2020,Oklahoma,40,3120,188
4/24/2020,Oregon,41,2177,86
4/24/2020,Pennsylvania,42,40298,1786
4/24/2020,Puerto Rico,72,1276,77
4/24/2020,Rhode Island,44,6699,202
4/24/2020,South Carolina,45,5070,157
4/24/2020,South Dakota,46,2040,10
4/24/2020,Tennessee,47,8618,172
4/24/2020,Texas,48,23650,625
4/24/2020,Utah,49,3782,39
4/24/2020,Vermont,50,827,43
4/24/2020,Virgin Islands,78,55,3
4/24/2020,Virginia,51,11595,413
4/24/2020,Washington,53,13197,731
4/24/2020,West Virginia,54,1010,32
4/24/2020,Wisconsin,55,5356,262
4/24/2020,Wyoming,56,473,7
4/25/2020,Alabama,1,6213,213
4/25/2020,Alaska,2,337,7
4/25/2020,Arizona,4,6280,275
4/25/2020,Arkansas,5,2909,48
4/25/2020,California,6,42590,1692
4/25/2020,Colorado,8,12967,670
4/25/2020,Connecticut,9,24582,1862
4/25/2020,Delaware,10,3576,112
4/25/2020,District of Columbia,11,3699,165
4/25/2020,Florida,12,30831,1054
4/25/2020,Georgia,13,22225,897
4/25/2020,Guam,66,997,6
4/25/2020,Hawaii,15,597,14
4/25/2020,Idaho,16,1887,56
4/25/2020,Illinois,17,41777,1884
4/25/2020,Indiana,18,14567,897
4/25/2020,Iowa,19,5109,112
4/25/2020,Kansas,20,3091,119
4/25/2020,Kentucky,21,3905,208
4/25/2020,Louisiana,22,26571,1703
4/25/2020,Maine,23,990,50
4/25/2020,Maryland,24,17844,875
4/25/2020,Massachusetts,25,53348,2730
4/25/2020,Michigan,26,37302,3273
4/25/2020,Minnesota,27,3446,244
4/25/2020,Mississippi,28,5718,221
4/25/2020,Missouri,29,6826,280
4/25/2020,Montana,30,445,14
4/25/2020,Nebraska,31,2898,52
4/25/2020,Nevada,32,4539,206
4/25/2020,New Hampshire,33,1793,60
4/25/2020,New Jersey,34,105523,5863
4/25/2020,New Mexico,35,2662,93
4/25/2020,New York,36,286901,21326
4/25/2020,North Carolina,37,8548,304
4/25/2020,North Dakota,38,803,16
4/25/2020,Northern Mariana Islands,69,14,2
4/25/2020,Ohio,39,15587,711
4/25/2020,Oklahoma,40,3193,194
4/25/2020,Oregon,41,2253,87
4/25/2020,Pennsylvania,42,41626,1842
4/25/2020,Puerto Rico,72,1307,83
4/25/2020,Rhode Island,44,7129,215
4/25/2020,South Carolina,45,5253,166
4/25/2020,South Dakota,46,2147,10
4/25/2020,Tennessee,47,8918,179
4/25/2020,Texas,48,24494,662
4/25/2020,Utah,49,3950,41
4/25/2020,Vermont,50,843,45
4/25/2020,Virgin Islands,78,57,4
4/25/2020,Virginia,51,12365,436
4/25/2020,Washington,53,13565,743
4/25/2020,West Virginia,54,1025,33
4/25/2020,Wisconsin,55,5687,266
4/25/2020,Wyoming,56,477,7
4/26/2020,Alabama,1,6421,219
4/26/2020,Alaska,2,339,7
4/26/2020,Arizona,4,6526,277
4/26/2020,Arkansas,5,3001,50
4/26/2020,California,6,43691,1716
4/26/2020,Colorado,8,13440,678
4/26/2020,Connecticut,9,25269,1925
4/26/2020,Delaware,10,4034,120
4/26/2020,District of Columbia,11,3841,178
4/26/2020,Florida,12,31520,1073
4/26/2020,Georgia,13,22459,907
4/26/2020,Guam,66,997,6
4/26/2020,Hawaii,15,599,14
4/26/2020,Idaho,16,1897,56
4/26/2020,Illinois,17,43903,1943
4/26/2020,Indiana,18,15187,928
4/26/2020,Iowa,19,5490,118
4/26/2020,Kansas,20,3198,120
4/26/2020,Kentucky,21,4074,211
4/26/2020,Louisiana,22,26832,1729
4/26/2020,Maine,23,1015,50
4/26/2020,Maryland,24,18664,910
4/26/2020,Massachusetts,25,54938,2899
4/26/2020,Michigan,26,38003,3314
4/26/2020,Minnesota,27,3602,272
4/26/2020,Mississippi,28,5911,227
4/26/2020,Missouri,29,6997,282
4/26/2020,Montana,30,448,14
4/26/2020,Nebraska,31,3126,54
4/26/2020,Nevada,32,4638,206
4/26/2020,New Hampshire,33,1864,60
4/26/2020,New Jersey,34,109038,5938
4/26/2020,New Mexico,35,2728,99
4/26/2020,New York,36,292914,21804
4/26/2020,North Carolina,37,8830,309
4/26/2020,North Dakota,38,867,17
4/26/2020,Northern Mariana Islands,69,14,2
4/26/2020,Ohio,39,15963,728
4/26/2020,Oklahoma,40,3253,195
4/26/2020,Oregon,41,2311,91
4/26/2020,Pennsylvania,42,42709,1871
4/26/2020,Puerto Rico,72,1371,84
4/26/2020,Rhode Island,44,7439,226
4/26/2020,South Carolina,45,5490,174
4/26/2020,South Dakota,46,2213,11
4/26/2020,Tennessee,47,9435,182
4/26/2020,Texas,48,25209,676
4/26/2020,Utah,49,4123,41
4/26/2020,Vermont,50,851,45
4/26/2020,Virgin Islands,78,59,4
4/26/2020,Virginia,51,12969,448
4/26/2020,Washington,53,13744,757
4/26/2020,West Virginia,54,1054,34
4/26/2020,Wisconsin,55,5911,274
4/26/2020,Wyoming,56,502,7
4/27/2020,Alabama,1,6539,228
4/27/2020,Alaska,2,343,7
4/27/2020,Arizona,4,6716,277
4/27/2020,Arkansas,5,3069,51
4/27/2020,California,6,45208,1800
4/27/2020,Colorado,8,13804,705
4/27/2020,Connecticut,9,25997,2012
4/27/2020,Delaware,10,4162,125
4/27/2020,District of Columbia,11,3892,185
4/27/2020,Florida,12,32130,1087
4/27/2020,Georgia,13,23229,981
4/27/2020,Guam,66,1113,6
4/27/2020,Hawaii,15,600,16
4/27/2020,Idaho,16,1917,58
4/27/2020,Illinois,17,45883,1992
4/27/2020,Indiana,18,16137,932
4/27/2020,Iowa,19,5868,127
4/27/2020,Kansas,20,3407,126
4/27/2020,Kentucky,21,4146,216
4/27/2020,Louisiana,22,27111,1740
4/27/2020,Maine,23,1023,51
4/27/2020,Maryland,24,19574,945
4/27/2020,Massachusetts,25,56462,3003
4/27/2020,Michigan,26,38457,3406
4/27/2020,Minnesota,27,3816,286
4/27/2020,Mississippi,28,6094,229
4/27/2020,Missouri,29,7171,296
4/27/2020,Montana,30,449,14
4/27/2020,Nebraska,31,3487,54
4/27/2020,Nevada,32,4708,219
4/27/2020,New Hampshire,33,1938,60
4/27/2020,New Jersey,34,111188,6044
4/27/2020,New Mexico,35,2825,104
4/27/2020,New York,36,296991,22267
4/27/2020,North Carolina,37,9035,331
4/27/2020,North Dakota,38,942,19
4/27/2020,Northern Mariana Islands,69,14,2
4/27/2020,Ohio,39,16325,753
4/27/2020,Oklahoma,40,3280,197
4/27/2020,Oregon,41,2354,92
4/27/2020,Pennsylvania,42,43728,1946
4/27/2020,Puerto Rico,72,1388,84
4/27/2020,Rhode Island,44,7708,233
4/27/2020,South Carolina,45,5613,177
4/27/2020,South Dakota,46,2246,11
4/27/2020,Tennessee,47,9739,184
4/27/2020,Texas,48,25963,699
4/27/2020,Utah,49,4236,41
4/27/2020,Vermont,50,855,46
4/27/2020,Virgin Islands,78,59,4
4/27/2020,Virginia,51,13534,458
4/27/2020,Washington,53,13958,771
4/27/2020,West Virginia,54,1078,37
4/27/2020,Wisconsin,55,6081,281
4/27/2020,Wyoming,56,520,7
4/28/2020,Alabama,1,6750,242
4/28/2020,Alaska,2,349,7
4/28/2020,Arizona,4,6948,297
4/28/2020,Arkansas,5,3127,57
4/28/2020,California,6,46570,1884
4/28/2020,Colorado,8,14239,734
4/28/2020,Connecticut,9,26312,2089
4/28/2020,Delaware,10,4575,137
4/28/2020,District of Columbia,11,3994,190
4/28/2020,Florida,12,32838,1170
4/28/2020,Georgia,13,23607,1022
4/28/2020,Guam,66,1114,6
4/28/2020,Hawaii,15,602,16
4/28/2020,Idaho,16,1952,60
4/28/2020,Illinois,17,48102,2132
4/28/2020,Indiana,18,16783,992
4/28/2020,Iowa,19,6376,136
4/28/2020,Kansas,20,3601,127
4/28/2020,Kentucky,21,4375,231
4/28/2020,Louisiana,22,27329,1801
4/28/2020,Maine,23,1040,51
4/28/2020,Maryland,24,20200,1016
4/28/2020,Massachusetts,25,58302,3153
4/28/2020,Michigan,26,39469,3566
4/28/2020,Minnesota,27,4181,301
4/28/2020,Mississippi,28,6342,239
4/28/2020,Missouri,29,7306,324
4/28/2020,Montana,30,451,15
4/28/2020,Nebraska,31,3613,56
4/28/2020,Nevada,32,4812,225
4/28/2020,New Hampshire,33,2010,60
4/28/2020,New Jersey,34,113856,6442
4/28/2020,New Mexico,35,2975,110
4/28/2020,New York,36,300276,22777
4/28/2020,North Carolina,37,9568,353
4/28/2020,North Dakota,38,991,19
4/28/2020,Northern Mariana Islands,69,14,2
4/28/2020,Ohio,39,16769,799
4/28/2020,Oklahoma,40,3410,207
4/28/2020,Oregon,41,2385,99
4/28/2020,Pennsylvania,42,45323,2092
4/28/2020,Puerto Rico,72,1400,86
4/28/2020,Rhode Island,44,7926,239
4/28/2020,South Carolina,45,5735,192
4/28/2020,South Dakota,46,2314,11
4/28/2020,Tennessee,47,9974,190
4/28/2020,Texas,48,26868,738
4/28/2020,Utah,49,4343,45
4/28/2020,Vermont,50,862,46
4/28/2020,Virgin Islands,78,62,4
4/28/2020,Virginia,51,14338,492
4/28/2020,Washington,53,14165,792
4/28/2020,West Virginia,54,1096,38
4/28/2020,Wisconsin,55,6289,300
4/28/2020,Wyoming,56,536,7
4/29/2020,Alabama,1,6925,262
4/29/2020,Alaska,2,353,7
4/29/2020,Arizona,4,7202,308
4/29/2020,Arkansas,5,3207,59
4/29/2020,California,6,48904,1961
4/29/2020,Colorado,8,14680,764
4/29/2020,Connecticut,9,26767,2168
4/29/2020,Delaware,10,4655,144
4/29/2020,District of Columbia,11,4106,205
4/29/2020,Florida,12,33185,1216
4/29/2020,Georgia,13,24300,1086
4/29/2020,Guam,66,1114,6
4/29/2020,Hawaii,15,605,16
4/29/2020,Idaho,16,1984,60
4/29/2020,Illinois,17,50355,2221
4/29/2020,Indiana,18,17409,1065
4/29/2020,Iowa,19,6843,148
4/29/2020,Kansas,20,3811,132
4/29/2020,Kentucky,21,4538,235
4/29/2020,Louisiana,22,27703,1845
4/29/2020,Maine,23,1056,52
4/29/2020,Maryland,24,20942,1078
4/29/2020,Massachusetts,25,60265,3405
4/29/2020,Michigan,26,40443,3670
4/29/2020,Minnesota,27,4644,319
4/29/2020,Mississippi,28,6569,250
4/29/2020,Missouri,29,7426,331
4/29/2020,Montana,30,451,16
4/29/2020,Nebraska,31,3876,67
4/29/2020,Nevada,32,4934,237
4/29/2020,New Hampshire,33,2054,66
4/29/2020,New Jersey,34,116264,6770
4/29/2020,New Mexico,35,3213,112
4/29/2020,New York,36,304994,23287
4/29/2020,North Carolina,37,9947,366
4/29/2020,North Dakota,38,1033,19
4/29/2020,Northern Mariana Islands,69,14,2
4/29/2020,Ohio,39,17303,937
4/29/2020,Oklahoma,40,3473,214
4/29/2020,Oregon,41,2446,101
4/29/2020,Pennsylvania,42,46191,2392
4/29/2020,Puerto Rico,72,1465,86
4/29/2020,Rhode Island,44,8247,251
4/29/2020,South Carolina,45,5881,232
4/29/2020,South Dakota,46,2375,13
4/29/2020,Tennessee,47,10255,196
4/29/2020,Texas,48,27839,776
4/29/2020,Utah,49,4499,45
4/29/2020,Vermont,50,862,46
4/29/2020,Virgin Islands,78,66,4
4/29/2020,Virginia,51,14961,522
4/29/2020,Washington,53,14490,805
4/29/2020,West Virginia,54,1110,40
4/29/2020,Wisconsin,55,6520,308
4/29/2020,Wyoming,56,544,7
4/30/2020,Alabama,1,7068,272
4/30/2020,Alaska,2,353,7
4/30/2020,Arizona,4,7648,320
4/30/2020,Arkansas,5,3281,61
4/30/2020,California,6,50470,2057
4/30/2020,Colorado,8,15207,775
4/30/2020,Connecticut,9,27700,2257
4/30/2020,Delaware,10,4734,152
4/30/2020,District of Columbia,11,4323,224
4/30/2020,Florida,12,33683,1267
4/30/2020,Georgia,13,25431,1121
4/30/2020,Guam,66,1115,6
4/30/2020,Hawaii,15,609,16
4/30/2020,Idaho,16,2016,63
4/30/2020,Illinois,17,52918,2361
4/30/2020,Indiana,18,18099,1114
4/30/2020,Iowa,19,7145,162
4/30/2020,Kansas,20,4305,133
4/30/2020,Kentucky,21,4708,240
4/30/2020,Louisiana,22,28044,1905
4/30/2020,Maine,23,1095,53
4/30/2020,Maryland,24,21825,1139
4/30/2020,Massachusetts,25,62205,3562
4/30/2020,Michigan,26,41348,3788
4/30/2020,Minnesota,27,5136,343
4/30/2020,Mississippi,28,6815,261
4/30/2020,Missouri,29,7563,341
4/30/2020,Montana,30,452,16
4/30/2020,Nebraska,31,4332,70
4/30/2020,Nevada,32,5053,243
4/30/2020,New Hampshire,33,2146,72
4/30/2020,New Jersey,34,118652,7228
4/30/2020,New Mexico,35,3411,123
4/30/2020,New York,36,309696,23616
4/30/2020,North Carolina,37,10507,385
4/30/2020,North Dakota,38,1067,19
4/30/2020,Northern Mariana Islands,69,14,2
4/30/2020,Ohio,39,18027,975
4/30/2020,Oklahoma,40,3618,222
4/30/2020,Oregon,41,2510,103
4/30/2020,Pennsylvania,42,48224,2580
4/30/2020,Puerto Rico,72,1537,92
4/30/2020,Rhode Island,44,8621,266
4/30/2020,South Carolina,45,6095,244
4/30/2020,South Dakota,46,2450,17
4/30/2020,Tennessee,47,10506,200
4/30/2020,Texas,48,29072,828
4/30/2020,Utah,49,4672,46
4/30/2020,Vermont,50,866,48
4/30/2020,Virgin Islands,78,66,4
4/30/2020,Virginia,51,15846,552
4/30/2020,Washington,53,14814,822
4/30/2020,West Virginia,54,1126,44
4/30/2020,Wisconsin,55,6854,316
4/30/2020,Wyoming,56,559,7
5/1/2020,Alabama,1,7294,289
5/1/2020,Alaska,2,362,7
5/1/2020,Arizona,4,7962,330
5/1/2020,Arkansas,5,3310,64
5/1/2020,California,6,52318,2147
5/1/2020,Colorado,8,15661,818
5/1/2020,Connecticut,9,28764,2339
5/1/2020,Delaware,10,4918,159
5/1/2020,District of Columbia,11,4658,231
5/1/2020,Florida,12,34720,1313
5/1/2020,Georgia,13,26436,1153
5/1/2020,Guam,66,1115,6
5/1/2020,Hawaii,15,610,16
5/1/2020,Idaho,16,2035,63
5/1/2020,Illinois,17,56055,2464
5/1/2020,Indiana,18,18941,1175
5/1/2020,Iowa,19,7883,170
5/1/2020,Kansas,20,4510,136
5/1/2020,Kentucky,21,4879,248
5/1/2020,Louisiana,22,28754,1970
5/1/2020,Maine,23,1123,55
5/1/2020,Maryland,24,23566,1192
5/1/2020,Massachusetts,25,64311,3716
5/1/2020,Michigan,26,42348,3866
5/1/2020,Minnesota,27,5730,371
5/1/2020,Mississippi,28,7212,281
5/1/2020,Missouri,29,7840,355
5/1/2020,Montana,30,452,16
5/1/2020,Nebraska,31,4838,72
5/1/2020,Nevada,32,5249,254
5/1/2020,New Hampshire,33,2310,81
5/1/2020,New Jersey,34,121190,7538
5/1/2020,New Mexico,35,3513,131
5/1/2020,New York,36,313575,23841
5/1/2020,North Carolina,37,10922,405
5/1/2020,North Dakota,38,1107,23
5/1/2020,Northern Mariana Islands,69,14,2
5/1/2020,Ohio,39,18743,1002
5/1/2020,Oklahoma,40,3748,230
5/1/2020,Oregon,41,2579,104
5/1/2020,Pennsylvania,42,49764,2671
5/1/2020,Puerto Rico,72,1573,94
5/1/2020,Rhode Island,44,8962,279
5/1/2020,South Carolina,45,6258,256
5/1/2020,South Dakota,46,2525,21
5/1/2020,Tennessee,47,11781,205
5/1/2020,Texas,48,30342,853
5/1/2020,Utah,49,4829,46
5/1/2020,Vermont,50,879,49
5/1/2020,Virgin Islands,78,66,4
5/1/2020,Virginia,51,16901,581
5/1/2020,Washington,53,15134,829
5/1/2020,West Virginia,54,1152,47
5/1/2020,Wisconsin,55,7314,327
5/1/2020,Wyoming,56,566,7
5/2/2020,Alabama,1,7611,288
5/2/2020,Alaska,2,363,7
5/2/2020,Arizona,4,8364,353
5/2/2020,Arkansas,5,3372,72
5/2/2020,California,6,53753,2213
5/2/2020,Colorado,8,16118,830
5/2/2020,Connecticut,9,29287,2436
5/2/2020,Delaware,10,5038,168
5/2/2020,District of Columbia,11,4797,240
5/2/2020,Florida,12,35455,1363
5/2/2020,Georgia,13,27268,1161
5/2/2020,Guam,66,1117,6
5/2/2020,Hawaii,15,611,16
5/2/2020,Idaho,16,2061,64
5/2/2020,Illinois,17,58505,2576
5/2/2020,Indiana,18,19629,1229
5/2/2020,Iowa,19,8641,175
5/2/2020,Kansas,20,4863,140
5/2/2020,Kentucky,21,4881,252
5/2/2020,Louisiana,22,29183,1993
5/2/2020,Maine,23,1152,56
5/2/2020,Maryland,24,24568,1251
5/2/2020,Massachusetts,25,66263,3846
5/2/2020,Michigan,26,43191,4020
5/2/2020,Minnesota,27,6228,395
5/2/2020,Mississippi,28,7441,291
5/2/2020,Missouri,29,8154,373
5/2/2020,Montana,30,454,16
5/2/2020,Nebraska,31,5332,75
5/2/2020,Nevada,32,5390,257
5/2/2020,New Hampshire,33,2429,84
5/2/2020,New Jersey,34,123717,7742
5/2/2020,New Mexico,35,3732,139
5/2/2020,New York,36,318134,24035
5/2/2020,North Carolina,37,11514,428
5/2/2020,North Dakota,38,1153,24
5/2/2020,Northern Mariana Islands,69,14,2
5/2/2020,Ohio,39,19335,1021
5/2/2020,Oklahoma,40,3851,238
5/2/2020,Oregon,41,2635,109
5/2/2020,Pennsylvania,42,51071,2794
5/2/2020,Puerto Rico,72,1755,95
5/2/2020,Rhode Island,44,9289,296
5/2/2020,South Carolina,45,6489,267
5/2/2020,South Dakota,46,2587,21
5/2/2020,Tennessee,47,12376,210
5/2/2020,Texas,48,31433,875
5/2/2020,Utah,49,4981,49
5/2/2020,Vermont,50,886,50
5/2/2020,Virgin Islands,78,66,4
5/2/2020,Virginia,51,17731,616
5/2/2020,Washington,53,15383,833
5/2/2020,West Virginia,54,1185,50
5/2/2020,Wisconsin,55,7660,334
5/2/2020,Wyoming,56,579,7
5/3/2020,Alabama,1,7888,290
5/3/2020,Alaska,2,366,7
5/3/2020,Arizona,4,8640,362
5/3/2020,Arkansas,5,3431,76
5/3/2020,California,6,55072,2235
5/3/2020,Colorado,8,16527,840
5/3/2020,Connecticut,9,29287,2436
5/3/2020,Delaware,10,5208,177
5/3/2020,District of Columbia,11,5016,251
5/3/2020,Florida,12,36070,1378
5/3/2020,Georgia,13,27618,1168
5/3/2020,Guam,66,1118,6
5/3/2020,Hawaii,15,611,17
5/3/2020,Idaho,16,2059,64
5/3/2020,Illinois,17,61499,2632
